id_transacao,id_conta,tipo,direcao,valor,moeda,contraparte,descricao,data_solicitacao,data_conclusao,status
061cce71-5e12-4267-b01b-974b9751c38c,e69240d1-e390-43ce-8c07-1d576ea99b35,SAQUE,credito,41643.39,BRL,,Aluguel,10/11/2022 15:47:38,2022-11-11 13:13:38,concluida
f87bc266-e6e1-4526-be93-250fe1e71564,558580c8-7602-4e02-9807-078dce6d79e0,compra,OUT,10671.03,pesos_co,,Compra no iFood,26/04/2020 06:26:10,,cancelled
7549f519-5689-44de-80f0-b26881201d87,9bb2e368-5227-466f-b5b9-e509cccc7d0b,purchase,debito,36476.94,MX$,,Pagamento,2023-12-27T20:45:06Z,,pendente
3af60383-4b87-40d7-976c-3976dc3f9b4f,2ff37cf1-05e8-4db4-a56b-bc9fc4e4a9b8,SPEI,in,35643.68,brl,,,2022-08-01 18:21:02,2022-08-02 15:07:02,COMPLETED
ab9b8c7b-a368-41cc-a154-10dbfe6b9a21,0a0920aa-b9d4-4a3e-bd4d-36243ff24300,ESTORNO,,17397.38,BRL,,Salário,2023-05-10T03:01:04Z,2023-05-11 01:04:04,completed
05f6d5e5-97e8-4bb1-a805-f26d75d5f827,211bfe34-1123-4e85-86ea-d81beac8e5b7,BOLETO,out,47208.02,BRL,5588f2f8-1fcf-4a04-bdb2-ba7ebd7018d5,Uber,2019-05-17T15:34:27Z,2019-05-17 23:38:27,concluida
c9d68b95-7ad8-4e93-a1e2-48597c382611,89a8030c-8e32-4135-a4fc-3a2054a6f01e,compra,,-17647.68,reais,Bancolombia,,04/10/2023 14:25:43,2023-10-04 18:47:43,completed
11875713-e960-45e2-805b-0cd38bb01afa,28f436c7-39f4-4684-b1bd-aa05b673d36f,TED,,-48351.97,brl,,Compra no iFood,2024-12-27 17:13:17,2024-12-27 18:49:17,completed
eb692c6c-8bf7-4afc-b26a-2cbe8e68b741,ee5b09e8-f7ac-4a22-abe3-32df8b94277d,SAQUE,,-48779.06,reais,,Salário,2024-04-01T09:10:31Z,,pendente
00e87906-f3c4-4fa3-85f4-0322559f114a,474525db-eb83-4a42-949b-9b011d8d81f4,pix_recebido,credito,47534.75,MXN,6386bc2e-c93b-4111-b261-c15cf2996656,,23/08/2023 14:49:52,2023-08-24 13:48:52,completed
fccf1601-94d8-4aaf-a1ba-4973eaf05e6b,4a9b5536-4f62-4bb7-b929-d2a18da3b84d,fee,,42174.2,,,Netflix,2021-07-24 11:49:40,,falha
f8b32703-eda3-4de2-bd80-45918052b37e,b0ba8528-bcea-4cd7-9b86-d53f1635e271,pix_recebido,OUT,7075.38,reais,,Transferência,2024-04-12T18:16:45Z,2024-04-12 22:39:45,COMPLETED
16083a86-0710-48e4-a991-f0b4ec86cbbc,c6279275-a975-4dc4-983a-4f4018560cc9,doc,,-16114.24,reais,c8a43e30-a384-4fc7-b14e-0349d102f288,Aluguel,2020-11-11T02:16:40Z,,cancelled
9e8a6f2c-ba6b-44d3-af72-0576babda818,9bb2e368-5227-466f-b5b9-e509cccc7d0b,SAQUE,S,19716.33,pesos,Santander,Uber,24/08/2020 10:51:39,2020-08-24 20:37:39,concluida
39ca1392-d23f-49f6-81c8-9e5e4ec33b8c,5f0fa291-3beb-4eac-9727-e8bda6cb5b21,spei,IN,33286.97,BRL,77babf84-457a-41b6-b263-5b4c3088cab3,,2020-03-24T16:06:51Z,,pendente
ce2dca12-ec92-4b15-b50c-60102e6a15a8,f3973f73-3e97-4990-a110-1290a45a9b34,spei,,5014.26,MX$,,Pagamento,2020-08-14T01:13:35Z,,estornada
3f234e34-a7fb-48a1-bcda-0238f4996558,d817eb89-0b41-4b1e-bd39-f94a126e6718,deposit,,33538.36,BRL,Santander,Uber,18/02/2022 15:05:16,,pendente
b472c80c-97d7-404c-8163-a37bc05cf25b,241e4230-489d-409f-9cd6-cb83bed1f5b2,doc,IN,27085.59,cop,7f0360c3-9be9-4e2d-ae3c-41372cd69af4,Salário,04/02/2020 03:11:28,,failed
98a0a7b0-6be1-4eee-be9d-81934f04a672,40e37f24-46ef-411f-a97e-7a3f54bd2f45,estorno,,21775.09,,f0cc2607-9e51-4430-b516-31954f12326c,Salário,13/02/2019 13:42:42,,falha
750ac7f7-19d1-45f6-80e5-196ed7b25ad2,bd6ff353-b685-4fc0-ac5e-e9afdf67a1d8,tarifa,,-9277.9,reais,882d37bd-5116-4b4f-b67c-5fef9f7c9c62,Aluguel,31/05/2024 22:53:04,,estornada
a7c321ae-91a3-4d32-883a-2a5a0aa66854,7afe4b58-ae6c-45dd-986a-0444c898962b,chargeback,,19497.16,COP,0a0920aa-b9d4-4a3e-bd4d-36243ff24300,Compra no iFood,2019-07-22T21:19:06Z,2019-07-23 08:31:06,concluida
8fe51e94-0f3e-431c-9b53-08688de3f636,b27d225d-59b8-4869-be0d-f225fc255876,ESTORNO,OUT,14926.23,BRL,,,29/06/2023 08:39:27,,pendente
2b6df12a-5444-4082-95ec-9c8398cfcb6f,97a9ce4e-cd70-4f8c-9bf5-eb7b61ca416a,refund,,32259.0,brl,9f04dd4f-a58f-47fc-bd02-92f4c3bc468e,REF839421,21/10/2021 18:02:36,2021-10-22 17:20:36,COMPLETED
4e078607-f482-4708-bb8d-b938930105f2,cc0ba199-6cc7-495a-9fa4-6389915443fe,deposito,,27933.1,R$,8a448b2b-c170-4d12-955c-4b22c930a797,Netflix,20/05/2020 17:04:47,2020-05-20 17:26:47,concluida
62d4184b-82af-44d4-a7b2-152ad7c4d1c1,9944bd35-578f-41d7-9510-7997e4bba30f,compra,,-3350.17,,,Netflix,2022-02-09 05:07:21,,falha
74413b34-670f-4a7e-af54-8d3940ef90d9,79c46763-4b58-4fd3-977b-09a7cd2707d5,pix,IN,27520.6,brl,,REF983993,2020-12-14 03:27:36,2020-12-14 10:14:36,concluida
95a15b73-96c7-4365-96f5-54adc3bebe7a,474525db-eb83-4a42-949b-9b011d8d81f4,chargeback,,41377.98,,external_6932,Uber,2023-02-16 17:14:48,,pendente
75da8b51-4c05-4f08-bcdb-8a79e5cf1e7e,7a795701-6721-4be1-96f5-7102d399f164,deposit,OUT,28695.93,brl,43732612-767a-40a5-9f27-ca8502a61f4e,Pagamento,29/06/2022 10:58:16,2022-06-29 12:34:16,concluida
acb3d823-7c39-4ecb-829e-370ab1450c4d,8347abed-7b2d-4290-8e89-97586c28c62e,compra,IN,9470.73,brl,,REF693768,2019-12-29 04:58:34,,cancelled
54a9d415-900e-4b3a-b67a-995d8131cad7,737d484c-d447-4dae-9f63-f21c1b4a2bb8,refund,,46447.43,,Bancolombia,,2022-10-20T19:29:06Z,,estornada
8ded93a5-2f5d-4ad4-a59f-a1708e40c1e2,0a2d292d-c182-4084-a3ab-8ea0be5cee32,deposit,,241.63,MX$,8a235d28-5b2b-41de-8577-26294b1436a3,Aluguel,2019-10-29T04:16:58Z,,pendente
b3d43c0f-d419-4239-a4ed-2cc03fbdacb1,e9471104-b160-4b30-a174-494012490cd5,transferencia_spei,IN,12944.12,MX$,,,2021-05-05 07:28:24,,failed
5b738419-c32b-4a2d-9375-c87b5f518ac5,2ce8311a-184d-4d48-b7dc-ba0afd6c09de,ESTORNO,,33816.44,BRL,,PIX para fulano,2022-02-20 07:19:20,,pendente
76123e0b-635d-4838-97b8-3cdc47bf9265,8b092c90-224d-4253-821f-3b2edacf4b76,taxa_manutencao,in,16667.22,brl,2d71ccdc-55b9-49f8-8ba7-f24953ca310f,Compra no iFood,2021-12-18T18:50:26Z,,pending
735bba0a-1de1-4389-a686-9962e65d14b8,279006cd-5f31-4314-bff9-3ed858bc3953,taxa_manutencao,,-36268.36,COP,,Uber,26/06/2019 18:19:44,,failed
6568e2e9-0204-4ee5-8be1-2b3eb3380f97,546f8aa3-3bf8-4e50-ad69-ad9ed777bef4,deposito,IN,40881.6,reais,Banco do Brasil,Salário,04/06/2024 01:29:38,,cancelled
903c173f-fbb8-499e-a41e-1b6e9007624c,94a7ec0e-5e4c-4383-90fc-543778a42c7a,DEPOSITO,entrada,20916.96,,,REF506219,2024-01-16 11:18:43,2024-01-16 21:24:43,concluida
0ac8cb68-c353-4d65-b4b5-7c3b3586935f,efc7a209-dd05-4e72-a5cd-d0eb7ad44120,pagamento_boleto,OUT,28998.92,pesos_co,,Netflix,2022-10-15 08:43:01,,falha
f92570ec-a7d9-4f0b-a27a-29fb09fa1a66,67eed6d8-336f-49a7-b5d5-cc0183fe432d,BOLETO,OUT,46108.52,MX$,b184a0df-ff23-4240-b642-cc7affcc0f21,Aluguel,13/11/2023 12:46:37,2023-11-13 13:55:37,concluida
04a7997d-1788-4d48-ac24-fc22eea9b177,7bc9ef57-2bd7-4323-84a9-d836ecc4fa4d,taxa_manutencao,IN,29807.57,R$,,Netflix,2023-12-19 14:56:29,,failed
d090c309-9584-4184-bd7e-bbad8910cb14,e44bbbcc-f507-472a-b061-9ccd4a79b4ef,taxa_manutencao,,-3488.88,BRL,,Transferência,2024-04-02T18:11:56Z,,falha
4d4d7a90-a3d5-4e5c-a986-96437ee7a335,e1d671d5-e062-4239-b9fc-1130fbe8859b,Pix,,20343.92,pesos_co,6de9c169-c8bd-4e05-8423-35ce12b49991,PIX para fulano,2023-09-15 05:11:42,,pendente
4d6d08aa-38ad-472d-83e4-e17ef51f4dce,871447ba-fa0e-4b60-b8ff-31b19bb34de4,COMPRA,IN,12612.31,reais,,Compra no iFood,2020-08-09T06:39:37Z,,failed
4a748779-2164-4dad-969b-f3ad6220c41c,e11c3243-1630-43bd-a831-63ae379c39a1,transferencia_ted,credito,9537.27,MX$,79c46763-4b58-4fd3-977b-09a7cd2707d5,Transferência,2019-01-10T12:39:22Z,,pending
750cc841-39b9-4b2d-802b-c689a62a0293,139adec0-c432-4684-a985-47f6f6775bbc,pix_enviado,in,1651.28,pesos,,Aluguel,20/09/2021 15:45:53,,falha
ff76bd96-20f8-4079-a64d-3adb6e13c866,d817eb89-0b41-4b1e-bd39-f94a126e6718,SPEI,entrada,39165.35,brl,19667da3-5116-48a7-bedf-6ce4845bd1b4,,27/10/2022 07:06:07,2022-10-27 15:33:07,concluida
0f548bee-be97-43d6-8f8e-1c1c1b91019a,d914eb04-8036-4e40-bc3e-5ff248542ccd,withdrawal,credito,40035.92,MX$,,Netflix,2023-08-08 09:08:23,,cancelled
667620c6-4033-41b9-bd63-da7d9434994d,d4ff515d-7729-4005-b5ec-d73fc84024cd,transferencia_ted,,8440.02,BRL,BBVA,Netflix,2021-01-09 01:14:46,,estornada
20af953b-47b5-4eda-aac7-2052366a46cd,27d946b3-6df6-4c25-bedf-e447b180c278,SPEI,,-38837.03,,,Transferência,23/06/2020 17:51:30,2020-06-24 13:13:30,COMPLETED
3873b82a-2bd7-4650-be24-7912644f214e,c3aa8637-8e45-455f-843d-f94e6703baa0,Ted,OUT,23695.0,reais,bfda7f14-5b83-49e1-a69d-118b5ec9fc78,PIX para fulano,2023-08-02 05:36:52,,failed
658ac030-a065-4dfc-9266-296c35fa10f6,90437f67-f926-4d8f-be24-fa048bd6e599,PIX,,23550.9,brl,cf2c6b3f-6456-41b2-8f76-5c5f2969c592,Salário,18/01/2021 17:35:32,2021-01-19 05:08:32,concluida
bddd2142-11b2-4d83-9deb-1311982cd68f,794058c0-1ba8-4db3-92bc-e361ac108ac7,doc,,36531.4,BRL,,Compra no iFood,2019-11-21 04:01:09,,pending
a77c061e-172e-49f6-9dab-b66bb64f7933,3848a4b9-c866-4e59-9172-34c69164c913,transferencia_ted,,32927.77,MXN,Bradesco,,2022-02-02 16:31:39,,cancelled
9aec6c9b-cf6b-4a04-9f4c-de649c573569,0b87bb07-0e0f-4d9f-be90-b437f4469614,taxa_manutencao,,-12643.87,BRL,4a9b5536-4f62-4bb7-b929-d2a18da3b84d,Salário,2020-12-01T12:43:43Z,,failed
57acf51d-1621-4fa9-845d-79fd7be3808f,8347abed-7b2d-4290-8e89-97586c28c62e,boleto,IN,10083.96,,Santander,,31/10/2022 09:47:34,,failed
af9dbb14-92f5-4c71-bf0e-686c94088316,f4a63a15-06e8-47d8-9c6b-f34e71865163,DOC,S,11456.77,COP,a5e356ae-7599-4e20-85cb-e22cf4e5b519,Aluguel,2019-12-27T08:21:28Z,,estornada
21ae921e-b625-4a82-9f54-7a1c883abf20,d7d1e979-1fa2-46da-aa92-e60c4d46194d,Pix,IN,36118.62,,,Transferência,2024-02-29 00:06:23,,cancelled
c3698aa0-67d9-43e5-ae74-3b5ec8692a76,2450849a-1021-4184-aac2-aa8bf1c348a3,transferencia_ted,,2311.96,,,Transferência,2020-06-12T11:04:36Z,,pendente
c01a2e1f-f434-4d1a-9199-00713b0f9c97,77babf84-457a-41b6-b263-5b4c3088cab3,boleto,IN,37697.79,,8347abed-7b2d-4290-8e89-97586c28c62e,Aluguel,2019-01-16T08:36:41Z,2019-01-16 21:17:41,COMPLETED
b9805cf1-3e86-49db-9181-a1e433beb899,8da07cc1-39b6-408e-ba99-768914d7e83d,pagamento_boleto,IN,40103.81,BRL,cf237740-d491-4dc7-a60b-828bbb8bef31,Salário,14/08/2022 03:04:27,2022-08-14 18:45:27,completed
8df9de21-35b0-4e39-a6bd-ffac60f342f3,0a2d292d-c182-4084-a3ab-8ea0be5cee32,SAQUE,saida,28064.86,,,Pagamento,2020-03-29T09:58:11Z,,falha
fc6272eb-399c-4a7b-8049-77e1ea975d58,8a448b2b-c170-4d12-955c-4b22c930a797,SAQUE,S,32657.11,mxn,,Transferência,31/08/2021 22:04:11,,cancelled
c2c707ef-d372-4740-976f-0f6204c29417,c1a6071e-aaf7-4943-b063-7f28317b9f95,withdrawal,IN,42996.54,,,Salário,2021-02-22 20:19:12,,failed
0d6a0031-3cb3-48d7-8f3e-02d258bc2429,f3973f73-3e97-4990-a110-1290a45a9b34,COMPRA,OUT,44716.46,MXN,,PIX para fulano,22/07/2023 22:54:19,2023-07-23 17:07:19,completed
6c58aaeb-9c55-430f-9a70-d331ba19a5f5,d10be8f7-56e1-436c-a630-5bdb9d32a7df,compra_debito,IN,23545.54,BRL,,Pagamento,18/03/2019 20:18:08,2019-03-19 20:09:08,completed
784368eb-9380-4961-a267-41e8dcb81ecc,8046fae9-89fb-4ea6-9d67-10e69e6e5ff5,transferencia_ted,,14399.91,reais,d817eb89-0b41-4b1e-bd39-f94a126e6718,Uber,01/06/2024 07:30:26,2024-06-02 03:46:26,concluida
2f66582f-1dc3-4765-acbf-2ea4482b526b,4713bb7a-8481-43a8-a2ac-9a64068b09ce,COMPRA,,-2653.51,brl,,Uber,2019-05-16 07:26:50,2019-05-16 23:21:50,completed
cb580911-2ac8-4076-b799-0795cda15e57,be84a452-c006-4125-94f3-6d540ace7909,ESTORNO,,9218.15,reais,b7b498db-2b31-453c-8b93-70e8d35e340a,Uber,21/03/2020 22:07:48,,pending
5e92e4f6-4026-4dfa-bf11-f5b39fe9cf2d,a2ae8a53-934d-40be-87b2-c398367736b9,SPEI,,13295.5,cop,,Compra no iFood,2019-02-22 00:40:04,,pending
63b394e8-6cc2-477c-adf3-248550554901,893b07db-f2ef-453a-b613-984740e6981d,tarifa,IN,34219.91,reais,Santander,Transferência,2021-09-19 20:48:20,2021-09-20 11:31:20,completed
e524c829-3f17-4390-ab3e-f9c59cb83d95,6386bc2e-c93b-4111-b261-c15cf2996656,compra,,-20134.8,BRL,Banco do Brasil,Compra no iFood,31/10/2020 23:19:29,2020-11-01 13:11:29,completed
5de1931e-a055-4f73-9523-0b7d48799f20,61018fb4-ac28-42b7-a735-3f9038913a0e,chargeback,OUT,24445.04,pesos_co,f05c383c-856e-49df-8e11-6f1f8bed5fa5,Compra no iFood,2022-06-30 09:09:28,2022-07-01 07:02:28,completed
cf2511ae-93a2-4c70-92bb-d7d0a1cad2e0,5f176f9d-8c5a-4583-83fb-72df4dea3917,DOC,,36206.2,reais,,PIX para fulano,2020-05-26T12:39:31Z,,pending
122b8185-3b16-4ad4-bea6-9a1ceeba9092,c6279275-a975-4dc4-983a-4f4018560cc9,TARIFA,out,29374.52,R$,,Uber,2022-06-06 07:43:36,2022-06-07 01:14:36,concluida
4eba600e-b3bc-4d04-9645-699bf2e61034,adb5c9fd-66f6-4d70-ba92-fdc9514503d5,compra,,41361.95,R$,7f0360c3-9be9-4e2d-ae3c-41372cd69af4,Uber,2021-06-30 10:29:12,,pendente
c11e1994-9983-41e6-b205-c7defb0654e8,c500e48b-04b8-420b-a304-473b20836693,fee,,-15512.0,R$,5e162a2a-30ef-48cc-989e-4914bd4a8cb1,REF122689,2021-05-02T01:11:14Z,,pending
46f14bb7-04c0-47db-bd5f-06147dd956b5,5c9b38fa-de0b-486b-877e-c1ee1607b6a4,doc,,-2749.18,brl,8da07cc1-39b6-408e-ba99-768914d7e83d,,2021-02-20 22:52:29,2021-02-21 07:21:29,COMPLETED
cf388a14-2f1c-4669-ace1-023add4f84df,ffaa9295-277e-4f4b-8e95-0d223cf79165,pix,,24374.2,brl,,REF156768,24/06/2020 10:06:52,,cancelled
0144664e-7dee-403b-8997-f6a162073285,6bc87ebc-6d4b-42ee-a535-59158e8cf866,SAQUE,in,47315.22,BRL,2450849a-1021-4184-aac2-aa8bf1c348a3,Uber,2019-08-03 08:09:09,2019-08-03 12:38:09,concluida
7dfdb989-4ac2-4d1c-a7b2-d97594e16f12,e9471104-b160-4b30-a174-494012490cd5,Pix,,47069.07,,5f176f9d-8c5a-4583-83fb-72df4dea3917,Uber,2021-08-10T16:51:52Z,,falha
30da31c3-573d-4c24-b681-90d1f781ca8e,f78410b9-7ab5-4093-b27f-724aa23c0e41,purchase,,-46580.1,,,Salário,03/07/2021 23:44:19,,falha
f4357f2f-8d66-4ecf-9b48-c02dacd6b43d,0b87bb07-0e0f-4d9f-be90-b437f4469614,TARIFA,,-21612.7,R$,,Netflix,2024-07-25 03:57:59,2024-07-25 04:32:59,concluida
add4b424-71be-431e-a290-d0180b06a775,67eed6d8-336f-49a7-b5d5-cc0183fe432d,transferencia_ted,,42268.95,,,Uber,2023-10-30 03:47:26,,failed
917eb355-3682-4549-8c53-444a30c798cb,f0e67532-20e7-4703-9efc-2b5d07545fdf,saque,,-2077.74,BRL,7afe4b58-ae6c-45dd-986a-0444c898962b,Uber,2019-01-04T14:27:04Z,,failed
c412453b-b98c-4913-8b6e-69fcd9ec4da9,b04ea0a3-102b-4420-8260-fa364a52ad6e,pix_recebido,,15304.29,reais,efc7a209-dd05-4e72-a5cd-d0eb7ad44120,REF881359,2023-09-17 19:28:29,2023-09-17 23:11:29,completed
eb99e612-35b6-4053-8a8c-ac62e13738b2,40e37f24-46ef-411f-a97e-7a3f54bd2f45,tarifa,,-36636.98,cop,,Aluguel,2019-11-19T09:48:48Z,,estornada
1d8c32ea-3315-4ee6-bbae-aa6d9e1bbe49,d7d1e979-1fa2-46da-aa92-e60c4d46194d,TARIFA,saida,32822.52,COP,,Uber,2021-04-28 01:17:51,,estornada
37d33e81-444c-4748-be7c-8c68e73a0c8b,b24c7bb5-e06d-4df0-b7a3-266bd412358a,Pix,,49650.57,,44a033a2-4651-48c5-94e6-87913bfb3073,Transferência,17/12/2022 13:59:38,,estornada
f8040ebe-ae6c-47b5-a72b-f8585f2fdca5,7a795701-6721-4be1-96f5-7102d399f164,estorno,IN,47462.37,R$,,Compra no iFood,22/12/2020 16:02:00,,estornada
a0a39e9b-9a8f-446f-94c7-36833242746e,4713bb7a-8481-43a8-a2ac-9a64068b09ce,tarifa,credito,14136.61,R$,,PIX para fulano,2021-03-02 14:13:22,2021-03-03 03:52:22,completed
a7b569bd-3b6c-4562-a74c-9b808ff45934,ee5b09e8-f7ac-4a22-abe3-32df8b94277d,deposito,out,5162.91,brl,Itaú,Salário,22/12/2023 16:48:38,,pending
60e5dad9-ed40-46e3-8da0-dfaad9194aff,d4b4a6a0-a8f2-43a9-80f4-f695eb0dc325,chargeback,out,36161.16,BRL,,Pagamento,25/05/2019 13:24:33,,cancelled
b8021b84-7793-421b-b7f2-e7476bea3ebe,0a2d292d-c182-4084-a3ab-8ea0be5cee32,deposito,,41051.52,pesos,2f6781b5-8aaa-4914-b7ab-fe7052be25f8,,2022-12-22T13:02:22Z,2022-12-23 11:25:22,COMPLETED
3d5cadb5-19de-4f37-bb75-359a09751c31,5c6704d9-00fd-4447-a0ae-ccd9180a2a9c,pix,,35988.24,brl,,PIX para fulano,2021-05-08 18:59:09,,failed
632f8eb3-63d3-4f31-a3c4-07376e0cebe1,474525db-eb83-4a42-949b-9b011d8d81f4,compra,,-922.41,MXN,d6dd31ab-9366-4d6f-be35-75363a1d19d1,Pagamento,2024-04-07T22:30:30Z,,estornada
28716a69-c7fa-4f20-8535-b7227bda47bb,97a9ce4e-cd70-4f8c-9bf5-eb7b61ca416a,compra_debito,,27375.75,BRL,Bradesco,Compra no iFood,20/10/2020 13:06:23,,falha
b344d2d6-9f53-4b5b-87ad-15a832401676,e9471104-b160-4b30-a174-494012490cd5,compra_debito,,29493.11,,,PIX para fulano,2019-04-08T21:03:21Z,,estornada
d39ed994-15d7-4f41-bbef-5bdf0e9d8f2f,b5e4bd56-b845-490b-ba3f-605e49966111,compra,entrada,26021.9,pesos,8158649a-613e-4259-92dd-1a81fffa87ab,PIX para fulano,24/07/2024 12:40:29,,pendente
01be46da-010b-4a8b-bdc6-cd64a722a6e7,5f176f9d-8c5a-4583-83fb-72df4dea3917,pix_enviado,,1375.82,brl,893b07db-f2ef-453a-b613-984740e6981d,PIX para fulano,2024-11-25 07:49:42,,pending
bf877166-8f53-4c24-9881-fbebfd04618b,c501202b-0b52-45c0-8071-c2cca1188878,tarifa,E,15705.28,reais,2450849a-1021-4184-aac2-aa8bf1c348a3,PIX para fulano,12/02/2022 03:28:36,,cancelled
56c1547d-361b-4604-81aa-8e8a0bebdd79,d7d1e979-1fa2-46da-aa92-e60c4d46194d,doc,,-7264.46,,,Transferência,2024-11-07 19:51:24,2024-11-08 04:22:24,completed
4a0d1b6d-b666-4c1e-b9a2-ace43123c60c,4685e4be-e4f2-467f-bb31-6db1de026055,Pix,IN,18614.64,reais,,Uber,2020-06-15 07:57:18,2020-06-16 06:27:18,COMPLETED
4c3c21d8-ca91-4028-9e36-483add8509f4,fb6a78dc-1094-4852-8e87-5e325deb9fed,purchase,OUT,5115.35,R$,,Pagamento,25/10/2024 18:47:02,2024-10-26 08:31:02,completed
4b0d4bcd-5a5d-4cc3-8516-3529541aefa6,aabb663b-791d-40a1-a4e6-e992fd0d18b1,Ted,,-42490.19,,015d9ca4-1d59-4b82-9cce-89a14c8e6a4c,Compra no iFood,27/06/2019 22:34:51,,estornada
e43219b0-70aa-4dd5-877b-fba6e00ecac2,6bc87ebc-6d4b-42ee-a535-59158e8cf866,boleto,entrada,20814.79,reais,e9471104-b160-4b30-a174-494012490cd5,Compra no iFood,18/05/2019 18:35:24,,estornada
034c1c79-5117-46d1-90f1-80036e7c869d,0a2d292d-c182-4084-a3ab-8ea0be5cee32,purchase,,-34704.29,pesos,,Pagamento,2020-09-28 00:09:10,,pendente
2c980436-7360-4235-bbfe-7aae97b4f2a5,1336898c-c278-476b-83f8-84427360197d,SAQUE,,-18350.2,BRL,,Transferência,05/03/2024 07:29:04,,estornada
7b625fb4-4a50-4a6c-9404-44b2577ccfb7,d4ff515d-7729-4005-b5ec-d73fc84024cd,Ted,,-46004.41,,,Netflix,2023-04-09 20:37:51,,failed
99478f55-ab45-4dca-869c-e61a42ee12cb,37b0e161-d0a9-4447-affd-b035617959d3,TED,OUT,43668.0,BRL,,Uber,16/12/2021 14:59:50,2021-12-17 13:26:50,concluida
ac5c4943-b59c-445d-aae3-c4d2dec7f3c6,d4ff515d-7729-4005-b5ec-d73fc84024cd,tarifa,,28010.39,brl,40e37f24-46ef-411f-a97e-7a3f54bd2f45,Pagamento,08/08/2020 09:46:31,,pendente
89ae5e02-59db-4594-bb40-a95f72a1a1b9,6be9ce86-f40a-4385-bc83-de9f146e1a03,Ted,OUT,47193.47,BRL,139adec0-c432-4684-a985-47f6f6775bbc,PIX para fulano,2021-03-22 02:33:06,2021-03-22 13:17:06,COMPLETED
738f073c-a87f-4033-bc4f-25a6056991a7,6bc87ebc-6d4b-42ee-a535-59158e8cf866,PIX,IN,15486.58,,2d71ccdc-55b9-49f8-8ba7-f24953ca310f,,19/04/2020 14:55:37,,pending
9a3d8063-2de7-48d5-8c3f-e449973124ff,2010cee3-73d3-4993-825b-3dc2b5b9680b,chargeback,,22939.11,BRL,48442032-587e-4b8d-9cea-00904283224e,Uber,14/02/2020 09:42:52,,pending
fb39c513-4f2c-4b4b-ae54-e2128924fd26,211bfe34-1123-4e85-86ea-d81beac8e5b7,DOC,IN,22886.77,,cc0ba199-6cc7-495a-9fa4-6389915443fe,Compra no iFood,2022-07-13 15:08:48,,cancelled
7e821efd-fd8a-4c9d-9cac-43231e6eed9e,737d484c-d447-4dae-9f63-f21c1b4a2bb8,SPEI,,22489.43,cop,,REF884118,29/05/2021 14:16:16,,failed
c93d9986-96f4-47d5-bb60-e19e0a18cc3b,8774c6bc-db83-45e4-a528-511ec6847de7,pix_recebido,IN,216.35,R$,90437f67-f926-4d8f-be24-fa048bd6e599,PIX para fulano,2021-01-31 20:25:19,,cancelled
86b5f90c-d33e-4f21-b95e-6f0f0f25a9e5,d6dca882-103e-413a-a5ad-d736b7faf09c,TARIFA,,12072.55,BRL,8038ad3d-a8a4-47ba-ad22-0efbb6b7968d,Uber,06/07/2019 11:31:59,,failed
f44aabe0-dfca-4051-bb50-eb64b03078e3,0d8e72a3-2c8e-4f30-b79b-eb2db58f21c8,TARIFA,IN,1873.55,BRL,bc0fcee8-bd21-4873-9d97-6fa4a80816d5,Salário,2020-01-23T05:20:14Z,,estornada
550b7776-accf-4141-9687-00b54adea02f,c1a6071e-aaf7-4943-b063-7f28317b9f95,SPEI,IN,29547.51,,28712751-6b66-486b-9b6e-c959c078135e,Pagamento,2023-03-31 20:40:37,,pendente
42b3d839-0c5e-4e21-b676-eee0b5633450,cc0ba199-6cc7-495a-9fa4-6389915443fe,pix_recebido,,22226.34,reais,8347abed-7b2d-4290-8e89-97586c28c62e,PIX para fulano,2024-02-11 14:00:48,,pending
eed0cbb3-25ef-4b68-8842-85d1066aea42,9f04dd4f-a58f-47fc-bd02-92f4c3bc468e,Ted,,-46578.94,reais,5588f2f8-1fcf-4a04-bdb2-ba7ebd7018d5,,2019-06-01 14:33:06,,failed
5120784e-4bea-4aad-9bc7-02e7746661d4,57ac484d-d3dc-49bd-8399-034da1c4dbf0,compra_credito,,14331.41,brl,27d946b3-6df6-4c25-bedf-e447b180c278,Compra no iFood,2019-04-07 05:59:05,,failed
d0af694e-9830-4812-9a0c-d2d9320b6e22,6de9c169-c8bd-4e05-8423-35ce12b49991,SAQUE,IN,33179.93,brl,546f8aa3-3bf8-4e50-ad69-ad9ed777bef4,Pagamento,13/08/2021 21:42:33,,pendente
16076656-2981-4555-a31a-3e2b03aa7e9c,0971c205-e2e7-466f-a56e-db71c0aaedad,deposito,,12190.91,MXN,eeec6f91-a821-4d73-88a2-8eb037da4337,Netflix,19/04/2019 06:46:14,2019-04-19 14:05:14,concluida
7e209bd6-d83b-44b3-9c95-401de3a28147,4a9b5536-4f62-4bb7-b929-d2a18da3b84d,estorno,saida,32380.08,COP,Bancolombia,Aluguel,30/04/2023 22:07:47,2023-05-01 03:18:47,concluida
16531629-dc77-409c-96aa-4052d09f395e,c6279275-a975-4dc4-983a-4f4018560cc9,withdrawal,,-48487.48,,7a795701-6721-4be1-96f5-7102d399f164,Salário,2022-11-30T16:24:54Z,,failed
7e53b20f-357a-4285-947e-e2868d042f20,6be9ce86-f40a-4385-bc83-de9f146e1a03,compra,,-13674.71,BRL,,,04/12/2021 22:05:59,,failed
